station,date,prcp,tobs,
USC00519397,8/30/15,0,81,
USC00513117,8/30/15,0,78,
USC00519523,8/30/15,0.02,80,
USC00519281,8/30/15,0.05,77,
USC00511918,8/30/15,,82,
USC00516128,8/30/15,0.04,77,
USC00519397,8/31/15,0,81,
USC00514830,8/31/15,,84,
USC00517948,8/31/15,,83,
USC00519523,8/31/15,0,80,
USC00519281,8/31/15,0.02,76,
USC00516128,8/31/15,0.26,78,
USC00519397,9/1/15,0,80,
USC00513117,9/1/15,0.32,78,
USC00514830,9/1/15,0.22,82,
USC00517948,9/1/15,0,82,
USC00519523,9/1/15,0.09,79,
USC00519281,9/1/15,0.3,76,
USC00511918,9/1/15,0,78,
USC00516128,9/1/15,0.07,77,
USC00519397,9/2/15,0,80,
USC00513117,9/2/15,0.28,79,
USC00514830,9/2/15,0,79,
USC00517948,9/2/15,0,80,
USC00519281,9/2/15,0.01,73,
USC00511918,9/2/15,0,76,
USC00516128,9/2/15,0,77,
USC00519397,9/3/15,0.23,77,
USC00513117,9/3/15,1.55,79,
USC00514830,9/3/15,0.19,76,
USC00517948,9/3/15,0.16,76,
USC00519523,9/3/15,,79,
USC00519281,9/3/15,0,74,
USC00511918,9/3/15,0.2,76,
USC00516128,9/3/15,0.16,74,
USC00519397,9/4/15,0.52,77,
USC00513117,9/4/15,0,83,
USC00514830,9/4/15,0.24,82,
USC00517948,9/4/15,,80,
USC00519523,9/4/15,0.81,84,
USC00519281,9/4/15,1.35,75,
USC00511918,9/4/15,0.7,73,
USC00516128,9/4/15,1.04,75,
USC00519397,9/5/15,0.08,80,
USC00513117,9/5/15,0,82,
USC00514830,9/5/15,0,82,
USC00519281,9/5/15,0,83,
USC00516128,9/5/15,0.06,79,
USC00519397,9/6/15,0,78,
USC00513117,9/6/15,0.71,76,
USC00519523,9/6/15,,76,
USC00519281,9/6/15,0,76,
USC00516128,9/6/15,0.02,74,
USC00519397,9/7/15,0.06,79,
USC00513117,9/7/15,0.19,77,
USC00514830,9/7/15,,80,
USC00519523,9/7/15,0.48,80,
USC00519281,9/7/15,0.97,81,
USC00516128,9/7/15,0.32,76,
USC00519397,9/8/15,0.01,81,
USC00514830,9/8/15,0.4,80,
USC00517948,9/8/15,,81,
USC00519523,9/8/15,1.16,77,
USC00519281,9/8/15,0.74,81,
USC00516128,9/8/15,0.29,79,
USC00519397,9/9/15,0,80,
USC00513117,9/9/15,,76,
USC00517948,9/9/15,0,81,
USC00519523,9/9/15,0,74,
USC00519281,9/9/15,0,84,
USC00516128,9/9/15,0,78,
USC00519397,9/10/15,0,79,
USC00513117,9/10/15,0.06,78,
USC00517948,9/10/15,0,83,
USC00519523,9/10/15,0,80,
USC00519281,9/10/15,0.09,85,
USC00516128,9/10/15,0,76,
USC00519397,9/11/15,0.77,79,
USC00513117,9/11/15,0.09,78,
USC00514830,9/11/15,,81,
USC00517948,9/11/15,0.2,79,
USC00519523,9/11/15,0.55,82,
USC00519281,9/11/15,0.69,80,
USC00516128,9/11/15,0.52,75,
USC00519397,9/12/15,0.5,76,
USC00513117,9/12/15,2.7,80,
USC00519523,9/12/15,2.28,83,
USC00519281,9/12/15,3.1,79,
USC00516128,9/12/15,2.44,76,
USC00519397,9/13/15,0.11,79,
USC00513117,9/13/15,0.16,80,
USC00519523,9/13/15,0.07,80,
USC00519281,9/13/15,0.26,81,
USC00516128,9/13/15,0.79,76,
USC00519397,9/14/15,0.77,78,
USC00513117,9/14/15,0.63,78,
USC00514830,9/14/15,,79,
USC00517948,9/14/15,,81,
USC00519523,9/14/15,0.31,77,
USC00519281,9/14/15,0.52,79,
USC00511918,9/14/15,,74,
USC00516128,9/14/15,2.57,75,
USC00519397,9/15/15,0.26,78,
USC00513117,9/15/15,0.56,76,
USC00514830,9/15/15,0.75,77,
USC00517948,9/15/15,,79,
USC00519523,9/15/15,1.17,77,
USC00519281,9/15/15,1.61,76,
USC00516128,9/15/15,6.83,73,
USC00519397,9/16/15,0.01,81,
USC00513117,9/16/15,0.06,79,
USC00514830,9/16/15,0.04,79,
USC00517948,9/16/15,0.22,81,
USC00519523,9/16/15,0.01,80,
USC00519281,9/16/15,0.41,80,
USC00516128,9/16/15,2.5,76,
USC00519397,9/17/15,0,81,
USC00513117,9/17/15,0.06,75,
USC00514830,9/17/15,0,83,
USC00517948,9/17/15,0,79,
USC00519523,9/17/15,0,80,
USC00519281,9/17/15,0.07,80,
USC00511918,9/17/15,0,71,
USC00516128,9/17/15,0.28,75,
USC00519397,9/18/15,0.02,81,
USC00513117,9/18/15,0.08,78,
USC00514830,9/18/15,0.23,79,
USC00517948,9/18/15,0,79,
USC00519523,9/18/15,0,81,
USC00519281,9/18/15,0.42,80,
USC00511918,9/18/15,0,74,
USC00516128,9/18/15,0.37,75,
USC00519397,9/19/15,0.02,83,
USC00513117,9/19/15,0,80,
USC00519523,9/19/15,0,81,
USC00519281,9/19/15,0.07,78,
USC00516128,9/19/15,0.21,76,
USC00519397,9/20/15,0,82,
USC00513117,9/20/15,0.07,80,
USC00519523,9/20/15,0,82,
USC00519281,9/20/15,0.25,79,
USC00516128,9/20/15,0.26,74,
USC00519397,9/21/15,0.07,79,
USC00513117,9/21/15,0.07,80,
USC00514830,9/21/15,,80,
USC00517948,9/21/15,,80,
USC00518838,9/21/15,0,76,
USC00519523,9/21/15,0.01,80,
USC00519281,9/21/15,0.63,80,
USC00511918,9/21/15,,81,
USC00516128,9/21/15,1.43,75,
USC00519397,9/22/15,0.09,81,
USC00513117,9/22/15,0.32,80,
USC00514830,9/22/15,0.07,80,
USC00517948,9/22/15,,82,
USC00519523,9/22/15,0.11,80,
USC00519281,9/22/15,0.37,80,
USC00511918,9/22/15,0,76,
USC00516128,9/22/15,1.29,76,
USC00519397,9/23/15,0.01,80,
USC00513117,9/23/15,0.3,78,
USC00514830,9/23/15,0.07,79,
USC00517948,9/23/15,,82,
USC00519523,9/23/15,0.03,79,
USC00519281,9/23/15,0.48,77,
USC00511918,9/23/15,0,77,
USC00516128,9/23/15,0.58,73,
USC00519397,9/24/15,0,81,
USC00513117,9/24/15,0.01,79,
USC00514830,9/24/15,0.11,79,
USC00517948,9/24/15,,80,
USC00519523,9/24/15,0.08,78,
USC00519281,9/24/15,0.11,77,
USC00511918,9/24/15,0,76,
USC00516128,9/24/15,1.3,72,
USC00519397,9/25/15,0.08,81,
USC00513117,9/25/15,0,79,
USC00514830,9/25/15,0.08,76,
USC00517948,9/25/15,,78,
USC00519523,9/25/15,0.05,78,
USC00519281,9/25/15,0.2,74,
USC00511918,9/25/15,0,77,
USC00516128,9/25/15,0.54,73,
USC00519397,9/26/15,0.03,80,
USC00513117,9/26/15,0.36,79,
USC00514830,9/26/15,0.39,79,
USC00519523,9/26/15,0.01,80,
USC00519281,9/26/15,0.49,75,
USC00516128,9/26/15,1.02,76,
USC00519397,9/27/15,0.15,79,
USC00513117,9/27/15,0.18,77,
USC00514830,9/27/15,0.41,75,
USC00519523,9/27/15,0.18,76,
USC00519281,9/27/15,0.45,74,
USC00516128,9/27/15,1.72,73,
USC00519397,9/28/15,0.04,79,
USC00513117,9/28/15,0.17,77,
USC00514830,9/28/15,0.3,80,
USC00517948,9/28/15,,78,
USC00518838,9/28/15,0,77,
USC00519523,9/28/15,0.14,78,
USC00519281,9/28/15,0.77,77,
USC00516128,9/28/15,4.18,72,
USC00519397,9/29/15,0.11,78,
USC00513117,9/29/15,0.07,77,
USC00514830,9/29/15,0.03,78,
USC00517948,9/29/15,,80,
USC00518838,9/29/15,0,73,
USC00519523,9/29/15,0.01,78,
USC00519281,9/29/15,0.8,78,
USC00516128,9/29/15,0.65,73,
USC00519397,9/30/15,0.04,80,
USC00513117,9/30/15,0.17,80,
USC00514830,9/30/15,0.06,79,
USC00517948,9/30/15,,77,
USC00519281,9/30/15,0.14,80,
USC00516128,9/30/15,1.4,72,
USC00519397,10/1/15,0.05,76,
USC00513117,10/1/15,0,79,
USC00514830,10/1/15,0.05,79,
USC00517948,10/1/15,,76,
USC00519281,10/1/15,0,77,
USC00516128,10/1/15,0.41,71,
USC00519397,10/2/15,0.03,79,
USC00513117,10/2/15,0.02,76,
USC00514830,10/2/15,0,76,
USC00517948,10/2/15,,75,
USC00519523,10/2/15,,75,
USC00519281,10/2/15,0.06,73,
USC00516128,10/2/15,0.17,72,
USC00519397,10/3/15,0,79,
USC00513117,10/3/15,0,75,
USC00514830,10/3/15,0,80,
USC00519523,10/3/15,0,79,
USC00519281,10/3/15,0,76,
USC00516128,10/3/15,0.02,73,
USC00519397,10/4/15,0,79,
USC00513117,10/4/15,0,78,
USC00514830,10/4/15,0.08,78,
USC00519523,10/4/15,0,78,
USC00519281,10/4/15,0.09,74,
USC00516128,10/4/15,0.23,74,
USC00519397,10/5/15,0,78,
USC00513117,10/5/15,0.4,76,
USC00519523,10/5/15,0.65,76,
USC00519281,10/5/15,1.46,75,
USC00516128,10/5/15,0.51,74,
USC00519397,10/6/15,0,76,
USC00513117,10/6/15,0.22,75,
USC00514830,10/6/15,,78,
USC00519523,10/6/15,0.55,77,
USC00519281,10/6/15,0.19,75,
USC00516128,10/6/15,0.41,73,
USC00519397,10/7/15,0.04,79,
USC00513117,10/7/15,0.22,75,
USC00514830,10/7/15,0.04,77,
USC00519523,10/7/15,0.12,73,
USC00519281,10/7/15,0.01,68,
USC00516128,10/7/15,0.15,73,
USC00519397,10/8/15,0,76,
USC00513117,10/8/15,0.05,75,
USC00514830,10/8/15,0,78,
USC00519523,10/8/15,0,72,
USC00519281,10/8/15,0.09,66,
USC00511918,10/8/15,0,83,
USC00516128,10/8/15,0.03,74,
USC00519397,10/9/15,0,79,
USC00513117,10/9/15,0.03,75,
USC00514830,10/9/15,2.15,74,
USC00519523,10/9/15,0.01,76,
USC00519281,10/9/15,0.04,73,
USC00511918,10/9/15,0,84,
USC00516128,10/9/15,0,76,
USC00519397,10/10/15,0,81,
USC00513117,10/10/15,0.11,74,
USC00514830,10/10/15,0,81,
USC00516128,10/10/15,0,75,
USC00519397,10/11/15,0,78,
USC00513117,10/11/15,0.09,81,
USC00514830,10/11/15,0.38,80,
USC00519523,10/11/15,,77,
USC00519281,10/11/15,0.8,76,
USC00519397,10/12/15,0.03,77,
USC00513117,10/12/15,1,77,
USC00514830,10/12/15,3.85,76,
USC00517948,10/12/15,,76,
USC00519523,10/12/15,0.56,76,
USC00519281,10/12/15,0.41,75,
USC00511918,10/12/15,0,73,
USC00516128,10/12/15,,74,
USC00519397,10/13/15,0.04,79,
USC00513117,10/13/15,1.7,75,
USC00514830,10/13/15,1.8,75,
USC00517948,10/13/15,,77,
USC00518838,10/13/15,0,73,
USC00519523,10/13/15,2.24,76,
USC00519281,10/13/15,1.53,73,
USC00511918,10/13/15,0.4,72,
USC00516128,10/13/15,0.31,73,
USC00519397,10/14/15,0.01,82,
USC00513117,10/14/15,1.21,75,
USC00514830,10/14/15,0.41,75,
USC00517948,10/14/15,,75,
USC00519523,10/14/15,1.42,75,
USC00519281,10/14/15,0.39,72,
USC00511918,10/14/15,0,72,
USC00516128,10/14/15,0.59,73,
USC00519397,10/15/15,0.01,78,
USC00513117,10/15/15,0.81,74,
USC00514830,10/15/15,0.31,78,
USC00517948,10/15/15,,76,
USC00519523,10/15/15,0.75,74,
USC00519281,10/15/15,1.02,77,
USC00511918,10/15/15,0,72,
USC00516128,10/15/15,1.77,71,
USC00519397,10/16/15,0,80,
USC00513117,10/16/15,0.73,73,
USC00514830,10/16/15,0,76,
USC00517948,10/16/15,,77,
USC00518838,10/16/15,0,79,
USC00519523,10/16/15,0.11,75,
USC00519281,10/16/15,1.33,71,
USC00511918,10/16/15,0,72,
USC00516128,10/16/15,0.33,73,
USC00519397,10/17/15,0,83,
USC00513117,10/17/15,0.1,79,
USC00519523,10/17/15,0.15,79,
USC00519281,10/17/15,0.51,79,
USC00516128,10/17/15,1.8,76,
USC00519397,10/18/15,0.04,82,
USC00513117,10/18/15,0.03,81,
USC00514830,10/18/15,,82,
USC00519523,10/18/15,0.05,81,
USC00519281,10/18/15,0.07,80,
USC00519397,10/19/15,0,80,
USC00513117,10/19/15,0.18,75,
USC00514830,10/19/15,0,81,
USC00517948,10/19/15,,79,
USC00519281,10/19/15,0,73,
USC00511918,10/19/15,0,71,
USC00519397,10/20/15,0.01,76,
USC00513117,10/20/15,0.2,74,
USC00514830,10/20/15,0.32,79,
USC00517948,10/20/15,,77,
USC00518838,10/20/15,0,74,
USC00519523,10/20/15,,77,
USC00519281,10/20/15,0.14,74,
USC00511918,10/20/15,0.3,75,
USC00516128,10/20/15,,74,
USC00519397,10/21/15,0.06,72,
USC00513117,10/21/15,0.02,76,
USC00514830,10/21/15,0,81,
USC00517948,10/21/15,,79,
USC00518838,10/21/15,,80,
USC00519523,10/21/15,0.25,75,
USC00519281,10/21/15,0.33,76,
USC00511918,10/21/15,0,71,
USC00516128,10/21/15,0.32,73,
USC00519397,10/22/15,0.01,73,
USC00513117,10/22/15,0,75,
USC00514830,10/22/15,0.07,81,
USC00517948,10/22/15,,79,
USC00519523,10/22/15,0.07,76,
USC00519281,10/22/15,0.08,73,
USC00511918,10/22/15,0.15,71,
USC00516128,10/22/15,0.28,74,
USC00519397,10/23/15,0,78,
USC00513117,10/23/15,0.03,78,
USC00514830,10/23/15,0,78,
USC00517948,10/23/15,,75,
USC00519523,10/23/15,0,74,
USC00519281,10/23/15,0,70,
USC00516128,10/23/15,0.32,74,
USC00519397,10/24/15,0,79,
USC00513117,10/24/15,0,74,
USC00514830,10/24/15,0,80,
USC00519523,10/24/15,0,77,
USC00519281,10/24/15,0.01,76,
USC00516128,10/24/15,0.04,79,
USC00519397,10/25/15,0,74,
USC00513117,10/25/15,0.03,75,
USC00514830,10/25/15,0,80,
USC00519523,10/25/15,0,69,
USC00519281,10/25/15,0,80,
USC00511918,10/25/15,0,74,
USC00516128,10/25/15,0,74,
USC00519397,10/26/15,0,77,
USC00513117,10/26/15,0.04,77,
USC00514830,10/26/15,0.02,81,
USC00517948,10/26/15,,77,
USC00518838,10/26/15,,78,
USC00519523,10/26/15,0.01,77,
USC00519281,10/26/15,0.01,72,
USC00511918,10/26/15,0.1,72,
USC00516128,10/26/15,0.01,71,
USC00519397,10/27/15,0.11,75,
USC00513117,10/27/15,0.06,77,
USC00514830,10/27/15,0.09,78,
USC00517948,10/27/15,,79,
USC00518838,10/27/15,,76,
USC00519523,10/27/15,0.33,77,
USC00519281,10/27/15,0.16,75,
USC00516128,10/27/15,2,71,
USC00519397,10/28/15,0.01,79,
USC00513117,10/28/15,0.27,72,
USC00514830,10/28/15,0.01,77,
USC00517948,10/28/15,,76,
USC00519523,10/28/15,0,75,
USC00519281,10/28/15,0,76,
USC00511918,10/28/15,0,82,
USC00516128,10/28/15,0.22,74,
USC00519397,10/29/15,0,76,
USC00513117,10/29/15,0.02,74,
USC00514830,10/29/15,1.05,81,
USC00517948,10/29/15,,77,
USC00518838,10/29/15,,77,
USC00519523,10/29/15,0.64,70,
USC00519281,10/29/15,0.07,71,
USC00511918,10/29/15,0,68,
USC00516128,10/29/15,0.02,78,
USC00519397,10/30/15,0,77,
USC00513117,10/30/15,0.02,74,
USC00514830,10/30/15,0,79,
USC00517948,10/30/15,,78,
USC00519523,10/30/15,0.11,73,
USC00519281,10/30/15,0,71,
USC00511918,10/30/15,0,64,
USC00516128,10/30/15,0,76,
USC00519397,10/31/15,0,80,
USC00513117,10/31/15,0.22,78,
USC00514830,10/31/15,0.09,80,
USC00519523,10/31/15,0.04,80,
USC00519281,10/31/15,0.38,78,
USC00516128,10/31/15,2.45,75,
USC00519397,11/1/15,0.19,75,
USC00513117,11/1/15,0.33,81,
USC00514830,11/1/15,0.05,83,
USC00519523,11/1/15,0.17,81,
USC00519281,11/1/15,0.78,79,
USC00516128,11/1/15,1.2,77,
USC00519397,11/2/15,0.01,79,
USC00513117,11/2/15,0,75,
USC00514830,11/2/15,0,80,
USC00517948,11/2/15,,81,
USC00518838,11/2/15,,80,
USC00519523,11/2/15,0,74,
USC00519281,11/2/15,0.02,73,
USC00519397,11/3/15,0,80,
USC00513117,11/3/15,0,82,
USC00514830,11/3/15,0,81,
USC00517948,11/3/15,,80,
USC00519523,11/3/15,0,78,
USC00519281,11/3/15,0,75,
USC00516128,11/3/15,,78,
USC00519397,11/4/15,0.02,79,
USC00513117,11/4/15,0.03,78,
USC00514830,11/4/15,0,79,
USC00517948,11/4/15,0.28,80,
USC00519523,11/4/15,0.13,76,
USC00519281,11/4/15,0.04,77,
USC00516128,11/4/15,0.18,73,
USC00519397,11/5/15,0.03,78,
USC00513117,11/5/15,0.12,76,
USC00514830,11/5/15,0.11,76,
USC00517948,11/5/15,0.04,78,
USC00518838,11/5/15,,72,
USC00519523,11/5/15,0.15,76,
USC00519281,11/5/15,0.18,73,
USC00516128,11/5/15,1.09,72,
USC00519397,11/6/15,0.01,79,
USC00513117,11/6/15,0.12,77,
USC00514830,11/6/15,0.05,81,
USC00517948,11/6/15,,70,
USC00519523,11/6/15,0,77,
USC00519281,11/6/15,0.29,73,
USC00516128,11/6/15,0.76,75,
USC00519397,11/7/15,0.1,76,
USC00513117,11/7/15,0.12,76,
USC00519523,11/7/15,0.21,76,
USC00519281,11/7/15,0.46,74,
USC00516128,11/7/15,1.08,72,
USC00519397,11/8/15,0.02,78,
USC00513117,11/8/15,0.3,77,
USC00514830,11/8/15,,80,
USC00519523,11/8/15,0.05,81,
USC00519281,11/8/15,0.36,79,
USC00516128,11/8/15,0.32,74,
USC00519397,11/9/15,0.11,76,
USC00513117,11/9/15,0.11,76,
USC00514830,11/9/15,0.2,81,
USC00518838,11/9/15,,76,
USC00519523,11/9/15,0.07,77,
USC00519281,11/9/15,0.3,72,
USC00516128,11/9/15,1.42,73,
USC00519397,11/10/15,0,78,
USC00513117,11/10/15,0.06,78,
USC00514830,11/10/15,0.04,79,
USC00519281,11/10/15,0.47,76,
USC00516128,11/10/15,0.43,72,
USC00519397,11/11/15,0,78,
USC00513117,11/11/15,0,79,
USC00514830,11/11/15,0,78,
USC00519523,11/11/15,,79,
USC00519281,11/11/15,0.08,76,
USC00516128,11/11/15,0.37,72,
USC00519397,11/12/15,0.01,77,
USC00513117,11/12/15,0.3,76,
USC00514830,11/12/15,0.02,78,
USC00517948,11/12/15,,70,
USC00518838,11/12/15,,74,
USC00519523,11/12/15,0.03,80,
USC00519281,11/12/15,0.34,72,
USC00516128,11/12/15,0.43,75,
USC00519397,11/13/15,0,76,
USC00513117,11/13/15,0.1,75,
USC00514830,11/13/15,0.17,77,
USC00517948,11/13/15,,79,
USC00519523,11/13/15,0.1,76,
USC00519281,11/13/15,0.17,73,
USC00516128,11/13/15,0.68,72,
USC00519397,11/14/15,0.17,78,
USC00513117,11/14/15,0.53,79,
USC00514830,11/14/15,0.2,80,
USC00519523,11/14/15,0.12,77,
USC00519281,11/14/15,0.23,73,
USC00516128,11/14/15,1.73,73,
USC00519397,11/15/15,0.02,77,
USC00513117,11/15/15,0.08,79,
USC00514830,11/15/15,0.02,79,
USC00519523,11/15/15,0,76,
USC00519281,11/15/15,0,77,
USC00516128,11/15/15,0.05,72,
USC00519397,11/16/15,0,77,
USC00513117,11/16/15,0,75,
USC00514830,11/16/15,0.01,79,
USC00517948,11/16/15,,76,
USC00519523,11/16/15,0,77,
USC00519281,11/16/15,0.1,71,
USC00519397,11/17/15,0,70,
USC00513117,11/17/15,0.1,70,
USC00514830,11/17/15,0,79,
USC00517948,11/17/15,,75,
USC00519523,11/17/15,0,68,
USC00519281,11/17/15,0,66,
USC00516128,11/17/15,,73,
USC00519397,11/18/15,0.02,77,
USC00513117,11/18/15,0.1,81,
USC00514830,11/18/15,0.31,74,
USC00517948,11/18/15,,76,
USC00519523,11/18/15,0.23,74,
USC00519281,11/18/15,0.34,67,
USC00516128,11/18/15,0.6,72,
USC00519397,11/19/15,0,79,
USC00513117,11/19/15,0.18,77,
USC00514830,11/19/15,0.01,78,
USC00517948,11/19/15,,76,
USC00519523,11/19/15,0.07,76,
USC00519281,11/19/15,0.2,73,
USC00516128,11/19/15,0.34,73,
USC00519397,11/20/15,1.57,73,
USC00513117,11/20/15,0.68,73,
USC00514830,11/20/15,1.92,75,
USC00517948,11/20/15,,76,
USC00518838,11/20/15,,70,
USC00519523,11/20/15,1.75,73,
USC00519281,11/20/15,1.87,71,
USC00516128,11/20/15,3.38,70,
USC00519397,11/21/15,0.85,75,
USC00513117,11/21/15,1.61,75,
USC00514830,11/21/15,0.58,80,
USC00519523,11/21/15,2.3,79,
USC00519281,11/21/15,2.17,72,
USC00516128,11/21/15,1.66,73,
USC00519397,11/22/15,0.33,75,
USC00513117,11/22/15,0.8,73,
USC00514830,11/22/15,0.12,79,
USC00519523,11/22/15,1.84,76,
USC00519281,11/22/15,0.85,78,
USC00516128,11/22/15,1.16,73,
USC00519397,11/23/15,0.62,76,
USC00513117,11/23/15,0.48,74,
USC00514830,11/23/15,1.75,74,
USC00517948,11/23/15,,74,
USC00519523,11/23/15,1.1,75,
USC00519281,11/23/15,1.17,73,
USC00516128,11/23/15,1.97,72,
USC00519397,11/24/15,0.75,71,
USC00513117,11/24/15,1.7,74,
USC00514830,11/24/15,0.08,75,
USC00517948,11/24/15,,74,
USC00519523,11/24/15,1.12,73,
USC00519281,11/24/15,0.98,70,
USC00516128,11/24/15,1.46,72,
USC00519397,11/25/15,0.01,76,
USC00513117,11/25/15,0.11,71,
USC00514830,11/25/15,0.01,73,
USC00517948,11/25/15,,76,
USC00519523,11/25/15,0.13,73,
USC00519281,11/25/15,0.12,70,
USC00516128,11/25/15,0.11,72,
USC00519397,11/26/15,0.36,76,
USC00513117,11/26/15,0.36,73,
USC00514830,11/26/15,0.27,75,
USC00519523,11/26/15,0.58,76,
USC00519281,11/26/15,0.82,75,
USC00516128,11/26/15,3.68,72,
USC00519397,11/27/15,0.11,77,
USC00513117,11/27/15,0.91,75,
USC00514830,11/27/15,0.66,78,
USC00517948,11/27/15,,76,
USC00519523,11/27/15,0.49,76,
USC00519281,11/27/15,0.72,74,
USC00516128,11/27/15,3.26,73,
USC00519397,11/28/15,0.02,77,
USC00513117,11/28/15,0.07,77,
USC00514830,11/28/15,0.05,79,
USC00519523,11/28/15,0.02,78,
USC00519281,11/28/15,0.08,76,
USC00516128,11/28/15,0.16,73,
USC00519397,11/29/15,0.03,76,
USC00513117,11/29/15,0.02,78,
USC00519523,11/29/15,0.14,79,
USC00519281,11/29/15,0.08,72,
USC00516128,11/29/15,0.19,72,
USC00519397,11/30/15,0.01,77,
USC00513117,11/30/15,0.03,76,
USC00514830,11/30/15,,75,
USC00517948,11/30/15,,76,
USC00519523,11/30/15,0.01,76,
USC00519281,11/30/15,0.04,75,
USC00516128,11/30/15,0.04,71,
USC00519397,12/1/15,0,75,
USC00514830,12/1/15,0,78,
USC00517948,12/1/15,,69,
USC00519281,12/1/15,0.02,73,
USC00516128,12/1/15,0.03,73,
USC00519397,12/2/15,0,77,
USC00513117,12/2/15,0.03,74,
USC00514830,12/2/15,0,76,
USC00517948,12/2/15,0.28,65,
USC00519523,12/2/15,,76,
USC00519281,12/2/15,0.02,74,
USC00516128,12/2/15,0.08,70,
USC00519397,12/3/15,0.06,75,
USC00513117,12/3/15,0.08,75,
USC00514830,12/3/15,0.17,76,
USC00517948,12/3/15,,76,
USC00519523,12/3/15,0.03,75,
USC00519281,12/3/15,0.22,75,
USC00516128,12/3/15,0.57,71,
USC00519397,12/4/15,0.02,75,
USC00513117,12/4/15,0.01,80,
USC00514830,12/4/15,0.03,77,
USC00517948,12/4/15,,81,
USC00519523,12/4/15,0,74,
USC00519281,12/4/15,0.03,75,
USC00516128,12/4/15,0.01,71,
USC00519397,12/5/15,0,75,
USC00513117,12/5/15,0.28,72,
USC00519523,12/5/15,0,76,
USC00519281,12/5/15,0,70,
USC00516128,12/5/15,0.05,70,
USC00519397,12/6/15,0,75,
USC00513117,12/6/15,0.52,73,
USC00519281,12/6/15,0.1,72,
USC00516128,12/6/15,0.05,71,
USC00519397,12/7/15,0,71,
USC00513117,12/7/15,0,70,
USC00514830,12/7/15,,79,
USC00519523,12/7/15,,69,
USC00519281,12/7/15,0.02,69,
USC00516128,12/7/15,0.04,69,
USC00519397,12/8/15,0,70,
USC00513117,12/8/15,0.08,69,
USC00514830,12/8/15,0.05,73,
USC00517948,12/8/15,,71,
USC00519523,12/8/15,0.04,71,
USC00519281,12/8/15,0.02,68,
USC00516128,12/8/15,0.12,70,
USC00519397,12/9/15,0,74,
USC00513117,12/9/15,0.1,77,
USC00514830,12/9/15,0.02,79,
USC00517948,12/9/15,,71,
USC00519523,12/9/15,0.13,72,
USC00519281,12/9/15,0.08,74,
USC00516128,12/9/15,0.36,73,
USC00519397,12/10/15,0.06,74,
USC00513117,12/10/15,0.08,74,
USC00514830,12/10/15,0.12,77,
USC00517948,12/10/15,,71,
USC00519523,12/10/15,0.14,74,
USC00519281,12/10/15,0.1,72,
USC00516128,12/10/15,0.9,70,
USC00519397,12/11/15,0,75,
USC00513117,12/11/15,0,77,
USC00514830,12/11/15,0.03,78,
USC00519523,12/11/15,0.06,75,
USC00519281,12/11/15,0.15,75,
USC00516128,12/11/15,0.13,72,
USC00519397,12/12/15,0.39,72,
USC00513117,12/12/15,0.62,72,
USC00514830,12/12/15,0.17,76,
USC00519523,12/12/15,0.41,72,
USC00519281,12/12/15,0.31,79,
USC00516128,12/12/15,0.21,71,
USC00519397,12/13/15,0,70,
USC00513117,12/13/15,0,69,
USC00514830,12/13/15,0,78,
USC00519523,12/13/15,0.01,78,
USC00519281,12/13/15,0.03,69,
USC00516128,12/13/15,0,69,
USC00519397,12/14/15,0,66,
USC00513117,12/14/15,0.69,69,
USC00514830,12/14/15,0.05,77,
USC00519523,12/14/15,0.03,69,
USC00519281,12/14/15,0.13,67,
USC00519397,12/15/15,0.08,74,
USC00513117,12/15/15,0.24,75,
USC00514830,12/15/15,0,79,
USC00519523,12/15/15,0.28,75,
USC00519281,12/15/15,0.35,73,
USC00516128,12/15/15,,74,
USC00519397,12/16/15,0,75,
USC00513117,12/16/15,0.08,75,
USC00514830,12/16/15,0.05,75,
USC00517948,12/16/15,,82,
USC00519523,12/16/15,0,75,
USC00519281,12/16/15,0.03,74,
USC00516128,12/16/15,0.07,73,
USC00519397,12/17/15,0.02,74,
USC00513117,12/17/15,0.13,72,
USC00514830,12/17/15,0.13,77,
USC00517948,12/17/15,,74,
USC00519523,12/17/15,0.06,74,
USC00519281,12/17/15,0.09,75,
USC00516128,12/17/15,0.43,69,
USC00519397,12/18/15,0.08,75,
USC00513117,12/18/15,0.28,73,
USC00514830,12/18/15,0.08,76,
USC00517948,12/18/15,0.11,75,
USC00519523,12/18/15,0.12,74,
USC00519281,12/18/15,0.17,72,
USC00516128,12/18/15,0.59,71,
USC00519397,12/19/15,0.13,76,
USC00513117,12/19/15,0.36,78,
USC00514830,12/19/15,0.18,78,
USC00519523,12/19/15,0.24,76,
USC00519281,12/19/15,0.13,76,
USC00516128,12/19/15,1.19,68,
USC00519397,12/20/15,0.03,74,
USC00513117,12/20/15,0.2,75,
USC00519523,12/20/15,0.04,73,
USC00519281,12/20/15,0.05,74,
USC00516128,12/20/15,0.43,72,
USC00519397,12/21/15,0.01,75,
USC00513117,12/21/15,0.03,75,
USC00514830,12/21/15,,78,
USC00519281,12/21/15,0.15,75,
USC00519397,12/22/15,0,74,
USC00513117,12/22/15,0.01,74,
USC00514830,12/22/15,0.13,77,
USC00519523,12/22/15,,75,
USC00519281,12/22/15,0.04,74,
USC00516128,12/22/15,,71,
USC00519397,12/23/15,0,73,
USC00513117,12/23/15,0.11,73,
USC00514830,12/23/15,0.1,78,
USC00519523,12/23/15,0,75,
